,D1367,D1368,D1369,D1370,D1371,D1372,D1373,D1374,D1375,D1376,D1377,D1378,D1379,D1380,D1381,D1382,D1383,D1384,D1385,D1386,D1387,D1388,D1389,D1390,D1391,D1392,D1393,D1394,D1395,D1396,D1397,D1398,D1399,D1400,D1401,D1402,D1403,D1404,D1405,D1406
y224,0.184854031768761,0.18485403176876078,-3.307029232177279,0.18485403176876058,1.8281969780271934,0.1848540317687606,0.184854031768761,0.1848540317687601,0.18485403176876064,0.18485403176876047,1.8823969396041764e-16,-5.75168905673729e-16,-4.741830772271522e-16,4.0328139333266986e-16,3.319222327106922e-16,3.773650637233045e-16,4.214096322501405e-16,1.60540034429073e-16,1.9371036529478438e-16,3.144034195824156e-16,0.11812014830326731,-0.2416970185486637,-0.24169701854866374,-0.16485600320018157,-0.24169701854866385,-0.24169701854866377,2.235727353659156,-0.24169701854866216,-0.2416970185486637,-0.7388093874702581,0.7528174135518216,-1.8434677464123117,1.436215430834254,1.318769716558721,0.02133467331703809,0.021334673317038044,0.021334673317038085,0.0213346733170381,0.021334673317038113,-1.771008181117674
y225,0.010670171814535038,0.010670171814534885,-1.6409204951690144,0.01067017181453459,0.010670171814534448,0.010670171814534635,1.5555591206527366,0.010670171814534158,0.010670171814534724,0.0106701718145345,9.95576222558989e-16,2.7448396662302407e-16,3.251225864470377e-16,1.068611925639842e-15,0.6293790814883767,0.6293790814883767,0.6293790814883767,-3.14689540744189,0.6293790814883766,0.6293790814883767,-0.4279397812981555,-0.5723242033954912,1.172132862916242,0.7048443418706369,0.43913806455846777,0.19617614484461332,0.1961761448446135,-2.3276494498248987,0.8288980493955926,-0.2094521739116264,-0.4550817564310879,-0.455081756431088,-0.45508175643108795,1.1079545484847646,-0.455081756431088,-0.455081756431088,2.5326995029639394,-0.45508175643108795,-0.45508175643108795,-0.455081756431088
y226,-1.74377137803053e-15,-1.2247040118154186e-15,-1.3042054983284053e-16,-3.4373635199388795e-16,1.0009240362047395e-16,-6.949407144549059e-16,5.406251979911053e-16,8.968312366085487e-16,-6.707087143818151e-16,-2.516242604134451e-16,-1.4565946142060953e-15,8.454547761176616e-16,5.356363468986967e-16,7.550349118971496e-17,-1.1391220384526413e-15,-1.259393425441842e-15,-1.3419637832404508e-15,-8.549478976448469e-16,-6.511546686572849e-16,-1.093661043427862e-15,-3.153833766112616,1.4993248698918964,0.6418059659957775,5.1292057098085335,-0.571846828758987,0.6345314526136756,-2.993815987067149,-1.4557394952335647,0.6345314526136753,-0.36416337375124785,-7.760261436665233e-16,-3.8875133764329857e-16,-6.643052751562556e-16,-5.586852441493879e-16,-4.993100015610526e-16,-3.7978861249036097e-16,-4.4018704925933603e-16,-5.878743966295888e-16,-5.481476633113881e-16,-4.404599901868958e-16
y227,-0.0673494162978512,-0.0673494162978514,0.6061447466806644,-0.06734941629785178,-0.06734941629785184,-0.06734941629785157,-0.06734941629785184,-0.06734941629785203,-0.0673494162978515,-0.06734941629785156,5.150145626356932e-16,-3.8000078754416804e-16,4.77508697767483e-18,9.756883268686728e-18,-1.8242170441706463e-16,-1.300039219459336e-16,-1.2241028169110558e-16,-3.16610627952367e-16,-3.838179966819785e-16,-2.3312144226624076e-16,0.1593978624749486,0.9752202630697546,0.15939786247494867,-4.180016432198801,1.3186379479071337,0.1593978624749486,0.15939786247494875,0.15939786247494867,0.15939786247494872,0.9297710463722199,-3.701350118372567e-17,-2.1252709560928318e-16,-6.901796049164194e-17,-1.5418432730057062e-16,-1.2476043186209207e-16,-1.1915155260516284e-16,-2.0950634512410487e-16,-3.7774809000957206e-17,-1.2037520397456915e-16,-1.0295223715386669e-16
y228,1.2091485405186277e-15,1.0750807929168124e-15,6.178634513838241e-16,8.449449234245893e-16,5.772975594258021e-16,8.580618080963627e-16,5.6719752514752e-16,2.2039323420400368e-16,7.993795283850361e-16,6.867046428593682e-16,7.875499651505647e-16,2.0419141449192902e-17,4.496719041170782e-17,3.163347974659402e-16,1.393938118811493e-15,1.453003898766062e-15,1.4757095320020877e-15,1.1901768937939513e-15,1.2784484658494513e-15,1.3679327770801809e-15,0.46740051025160845,3.9507585286285307,-0.6337415924482409,-0.37158584136808637,-0.5736347948148885,-0.7335934346881587,-0.4888429329147705,-0.2645272325080642,-0.8847906169858447,-0.4674425931520762,1.635053063098101,-0.2601897707712859,0.7382338357422458,-0.3530965516117036,0.40510942802771177,-0.6802646982693374,-0.18636759782511036,-0.2540862362210192,-0.4663751951553506,-0.5780162770142394
y229,-1.4523534077026562e-15,-1.3275903033894603e-15,-9.12328234299469e-16,-9.56367520064716e-16,-8.774509142365841e-16,-1.1303127947481206e-15,-5.863946299255773e-16,-6.205878948305173e-16,-1.1496972912366134e-15,-9.23240230113891e-16,-1.0042114336125336e-15,-2.832188081320769e-16,-2.850542816514592e-16,-4.398452924791779e-16,-1.4934220835106659e-15,-1.5582484770646836e-15,-1.593003247572284e-15,-1.3904082915210693e-15,-1.3378052314391332e-15,-1.4570102944392863e-15,0.02992464202374079,-0.4717728968363556,1.4642169968382626,-0.21359844405291384,-0.1695243353746233,1.7034003616527742,0.5927163922437179,0.1733483899594611,-2.677967260434494,-0.43074384601958127,0.6379330959947668,-0.41729123143463465,-1.914364888478329,-0.1659468114751499,0.9062727808922251,0.8317716458012631,-0.19835884558020367,0.9705995421580897,-0.3989237888542705,-0.25169149902377397
y230,0.6324474925942064,0.6324474925942062,0.6324474925942059,0.632447492594206,-2.2468138188733735,0.632447492594206,-2.8127661218802777,0.6324474925942055,0.6324474925942061,0.6324474925942059,2.777196957921879e-16,-3.9541607380243434e-16,-3.500165025485711e-16,-4.538638485898501e-16,-3.272534201272551e-16,-3.117269644296864e-16,-2.3396298295531406e-16,-4.784789467606397e-16,-4.4178957614418555e-16,-3.1326141401653295e-16,-3.57776405278036e-16,-7.027481538475811e-17,-5.67161973940519e-17,-1.5435983964986028e-16,-2.27805851824407e-16,-2.1025478523439053e-16,-5.604374284448553e-17,1.2149800043426614e-15,-3.279968760843467e-17,-1.481292250206336e-16,-0.21740623119547656,2.951833947045884,0.9377753371359487,0.23110035753587627,1.0445065661392845,-0.21740623119547664,0.16816860602255373,-2.812276317678834,0.16002798086218178,-2.2463240146719405
y231,0.3545806402730994,0.3545806402730999,0.354580640273101,0.35458064027310077,0.3545806402731012,0.35458064027310043,0.35458064027310165,0.354580640273102,-3.1912257624579174,0.3545806402731009,-2.614542617507462,0.8715142058358232,0.8715142058358228,0.8715142058358224,-6.629645806467918e-16,-7.832359676359925e-16,-8.658063254346013e-16,-3.7879043983899734e-16,-1.7499721085143532e-16,-6.175035856220125e-16,0.6380622791356576,0.6380622791356573,0.6380622791356574,0.6380622791356575,-2.465356156509979,0.6380622791356575,-2.6391420765752933,0.6380622791356572,0.6380622791356572,0.6380622791356576,-1.221024197951156,1.2348881183800726,-2.0011282296012523,-0.25939808345669135,1.6005701719575811,1.268771950543896,0.7697304801418291,-1.40084516267478,-0.9143494915241523,0.9227844441846312
y232,-0.8888007538008573,0.08689269045780712,-1.4443367321684242,0.8727341981659782,-0.3189080519528371,0.4459038934518209,-0.8021180446054419,1.952819390585831,-2.4267411128372736,2.5225545227034365,-2.758336248847406,-0.03448827346546546,1.950278730093653,0.842545792219195,-0.2863892565595587,2.084803519187119,1.4260449548719003,-2.0335363136174065,0.03660073216738002,-1.2275236360494117,0.27322266921339433,-0.11140361093725848,0.3334042751927109,0.3833278301459271,-0.47811640308834824,-0.564459047768506,-1.1116108027764824,0.30036221867579505,0.7429994961999873,0.23227337514282076,-0.7497779000613696,-0.45723456873856017,2.756573146364495,0.5824440226190295,3.1842292368646508,-0.11938829542260265,-2.0603216537434763,-0.6761521758002418,-1.0063932947679448,-1.453978517313936
y233,-0.2916123879323209,3.9145006580412183,0.08710029578184209,0.3219543827878266,0.4269984145208121,-0.469024423480805,0.7248413120033512,-1.8734159911552495,0.8338423030337235,-3.675184563600394,1.6245337397766888,1.9333397526955935,-1.7307345343568452,-1.827138958115415,-0.20473491421754075,0.2999741953210237,-0.21962192262842473,0.4163795134953925,0.9116197490767839,-1.2036166210472263,-1.0099687249582856,-0.12976588150840004,-0.09045341830083445,0.25891960069848663,-0.30914255824874415,-1.9525055637210735,0.5130968995468947,-0.2868916609766279,1.6290234842320537,1.3776878232365304,-0.20235625471730476,-0.4113398808043733,1.4433068729958292,1.1666765526079697,-0.7593284812683142,-0.28288376786951375,0.8954250605723351,-0.467296527447271,-0.4823832741339087,-0.8998202999354472
y234,-1.694963460078849e-15,-1.5702003557656531e-15,-1.1549382866756618e-15,-1.1989775724409088e-15,-1.120060966612777e-15,-1.3729228471243134e-15,-8.290046823017701e-16,-8.631979472067101e-16,-1.3923073436128063e-15,-1.1658502824900838e-15,-7.909993620110298e-16,-7.00067365305731e-17,-7.18422100499554e-17,-2.2663322087767413e-16,-2.8608884554437553e-15,-2.925714848997773e-15,-2.9604696195053734e-15,-2.7578746634541588e-15,-2.7052716033722226e-15,-2.8244766663723757e-15,-0.5872371976394237,1.7048322203246855,1.1718350673971376,-2.378392335841027,-1.6059345207801428,-1.2993075751672,1.7048322203246855,-1.5515148467056095,1.136054747762187,1.7048322203246857,0.5221840584060554,0.38489502398669617,-2.919682559170224,-2.930478292245481,0.011557702778805079,1.4376944183985034,1.1432286000958811,1.2865047666270244,0.3875836461657679,0.6765126349569511
y235,0.6167051177643663,-1.0109739816899757,-0.45748615766763745,-0.390207774059641,0.7529003460653336,-0.1060713509738187,1.1581526907002608,0.36737217850109216,-0.4593005512118393,-0.4710905174280968,0.228470542403435,-0.07323518755893055,-0.08865631693290177,-0.06657903791161535,0.19281188246015102,-0.05817174779286427,-1.1957120943791986,1.0179079976261045,-0.001681552647894602,0.044845514733741654,-3.513049750434341,-0.19634597673565413,1.1872580016149148,-1.6729066729138058,0.7984360804092758,1.9873510043002107,-0.6502711691933039,0.7542542155965957,0.06725549604949865,1.238018771306661,-1.5938486878600253,3.6367577510323024,-3.9515071736707643,3.6688414229071693,-0.09570811771616783,-2.1537915807606756,2.4234854145502833,0.9588458085986655,-3.714071993591752,0.8209971565110177
y236,-0.2631627466165774,0.2781047553405432,0.5767693923475041,-0.474229162961165,0.6456096470605945,0.46488812531355733,-0.5983975563448354,-0.46658469087303545,-0.3812878227068173,0.21829005944023383,0.049589142483915244,-0.1520941562415946,0.06432106661273894,0.03818394714494159,1.6994760380698827e-16,1.0512121025297053e-16,7.036643974537014e-17,2.729613957965848e-16,3.2556445587852096e-16,2.0635939287836784e-16,1.1102230246251565e-16,-5.66299015281714e-17,-7.717663372418711e-18,8.6554564771974e-17,1.1580459116239758e-16,7.014960640335263e-17,-4.345007396198875e-17,-5.551115123125783e-17,-4.9289098722594995e-17,8.688543904067745e-17,-2.828570510097212e-17,8.669316525899808e-17,3.4487122955375105e-17,3.542064278691776e-17,4.4909433586289745e-17,9.03083317220226e-17,1.1301282344567277e-16,3.652098068645322e-17,7.817878240279404e-17,8.255081626352993e-17
y237,0.32091266833597215,0.21877309096035671,-0.7239477481481494,-0.49283736185820937,-0.6029887613973429,-0.4568168744045973,1.2884210862104335,0.7254477133051032,-0.9604780863201657,0.6835142733165944,-0.32635725287741923,0.7283315538890766,0.0022774566956096365,-0.4042517577072716,-6.629645806467918e-16,-7.832359676359925e-16,-8.658063254346013e-16,-3.7879043983899734e-16,-1.7499721085143532e-16,-6.175035856220125e-16,1.1102230246251565e-16,-2.2185842735280004e-16,-1.663958878873134e-16,4.279516617202791e-17,1.6342660447350654e-16,-4.4868015039569894e-17,-2.851407161247228e-16,-2.7755575615628914e-16,-3.3127694732376166e-16,1.0523256824603154e-16,-4.532597163799416e-16,-6.598491035671683e-17,-3.4153884786967386e-16,-2.359188168628062e-16,-1.7654357427447087e-16,-5.702218520377923e-17,-1.174206219727543e-16,-2.651079693430071e-16,-2.2538123602480634e-16,-1.1769356290031407e-16
y238,0.22201815318218968,0.2220181531821898,-0.06651376700173844,0.1462883352778418,-0.43989980891085334,-0.20436446653601475,0.4858125997772922,-0.14722550018800057,-0.6992802891793138,0.4811465903964062,0.12572574024183464,-0.02860283630906868,0.03376429134300697,-0.13088719527577203,-4.5158107214135813e-17,-1.0998450076815355e-16,-1.4473927127575394e-16,5.785568477546071e-17,1.1045874485739688e-16,-8.74631814275624e-18,2.7755575615628914e-17,-1.3989662837505814e-16,-9.098439021930545e-17,3.287837925087259e-18,3.253786431551084e-17,-1.3117120443534115e-17,-1.267168008088755e-16,-1.3877787807814457e-16,-1.3255582556948174e-16,3.618712193790705e-18,-1.2543021975567332e-16,-1.0451349395703118e-17,-6.265739169932609e-17,-6.172387186778344e-17,-5.223508106841145e-17,-6.836182932678596e-18,1.586830879097157e-17,-6.062353396824798e-17,-1.896573225190716e-17,-1.4593698391171265e-17
y239,0.28350062009528626,0.2835006200952864,-0.5775232599478468,-0.1039692679716549,0.1911382033483523,0.11082729337207325,-0.32527634237869135,0.07439907276403818,-0.22009755947213155,0.2835006200952868,0.19914343027945472,-0.14644416621600834,0.13539697826337654,-0.1880962423268213,-1.74025315985069e-17,-8.222892515252463e-17,-1.1698369566012502e-16,8.561126039108962e-17,1.382143204730258e-16,1.9009257472872674e-17,2.7755575615628914e-17,-1.3989662837505814e-16,-9.098439021930545e-17,3.287837925087259e-18,3.253786431551084e-17,-1.3117120443534115e-17,-1.267168008088755e-16,-1.3877787807814457e-16,-1.3255582556948174e-16,3.618712193790705e-18,-1.5318579537130223e-16,-3.820692501133203e-17,-9.041296731495501e-17,-8.947944748341235e-17,-7.999065668404037e-17,-3.459175854830751e-17,-1.1887266824657343e-17,-8.837910958387689e-17,-4.6721307867536073e-17,-4.234927400680018e-17
y240,0.08702118187024299,0.08702118187024278,-0.7500107247274354,-0.591346863951226,-0.31824388162999767,-0.021846314778708548,-0.3586788016993523,0.5524385367638553,0.927701915655463,0.38594377062691687,0.41448875541225794,-0.37447444845881184,-0.17928497439908542,0.13927066744564387,3.3579261622789927e-16,3.79593632418887e-16,4.2123062501452986e-16,2.479196618196287e-16,1.4090275960062327e-16,3.1401708118917474e-16,-3.7795035813821617e-16,-9.507505429303396e-17,-1.062931966160934e-16,-1.8749518155842476e-16,-2.4153843388424683e-16,-1.548380803839397e-16,-7.592156824766735e-17,8.617391440949342e-16,-4.7708536189679955e-17,-1.908577607065643e-16,4.340837127931382e-17,-5.667085477912766e-17,3.6556527376323354e-17,-9.019892000269945e-18,-3.561697552423606e-17,-3.887426713206285e-17,-5.831174948577119e-17,1.8510705844856077e-18,3.4864986895003075e-19,-6.345795508804479e-17
y241,-0.733235259379878,-0.7332352593798782,0.28424900038064005,-0.3139084644235923,0.9499480857556329,0.6073105093849686,-0.19013068276793776,-0.2534634630280205,0.1638642034462382,0.21860133001183257,0.16404565530633625,0.2479868177522446,-0.25173580477601154,-0.16029666828256584,5.846442297687872e-16,6.370620122399183e-16,6.446556524947463e-16,4.504553062334849e-16,3.8324793750387335e-16,5.339444919196111e-16,2.7755575615628914e-17,1.3371536378512993e-16,8.342278024611708e-17,-3.002422467649492e-17,-3.6550875522195166e-17,3.3650018914858776e-17,1.7121028770871152e-16,8.326672684688674e-17,1.3669774714068652e-16,-3.3813652270020407e-17,2.267513944868615e-16,5.123780006130398e-17,1.9474693517894523e-16,1.0958056837001654e-16,1.390044638084951e-16,1.4461334306542432e-16,5.425855054648229e-17,2.2599008666962996e-16,1.4338969169601802e-16,1.6081265851672048e-16
y242,0.566005186827601,0.5660051868276011,0.5660051868276016,0.36258324257114544,0.5660051868276016,-1.7378169689678042,0.8439282661750123,0.42612126222574226,-0.08191020321900166,-2.076926346095504,0.13235632976434625,0.08519840660967926,-0.1959573142881007,-0.021597422085924578,-2.394471365235382e-16,-3.0427353007755594e-16,-3.3902830058515633e-16,-1.3643334453394169e-16,-8.383028445200552e-17,-2.0303534745215863e-16,0.0,-1.6765220399068705e-16,-1.1873996583493436e-16,-2.4467737690541655e-17,4.782288699881924e-18,-4.087269605916303e-17,-1.544723764245044e-16,-1.6653345369377348e-16,-1.6031140118511065e-16,-2.413686342183821e-17,-2.0869694660256006e-16,-9.371807624258986e-17,-1.4592411854621283e-16,-1.4499059871467018e-16,-1.355018079152982e-16,-9.010290977956534e-17,-6.739841805591517e-17,-1.4389026081513472e-16,-1.022324590987939e-16,-9.7860425238058e-17
y243,0.5895533676899402,0.5895533676899399,0.5895533676899396,0.5895533676899397,0.5895533676899396,1.949920162444938,-1.4196568412032797,-0.634726935773985,-2.203524454593147,-0.63977876932423,-0.04948770348702181,-0.2868513333339775,0.5538010506177934,-0.2174620137967962,-3.3773372211052417e-16,-2.721077177688434e-16,-2.3251888341155154e-16,-4.662102096666551e-16,-4.3439027694507254e-16,-3.442902628906994e-16,-3.155003130030511e-16,-7.811859783574673e-17,-1.1588357538009919e-16,-1.6953959314123946e-16,-2.949068070038271e-16,-1.6854471492067384e-16,-6.720636206926225e-17,6.74389008689439e-16,-4.8321099749629515e-17,-1.8481712952204282e-16,0.14629654804695788,0.1462965480469578,0.14629654804695788,-1.316668932422623,0.14629654804695785,0.14629654804695777,0.14629654804695782,0.14629654804695782,0.14629654804695785,0.1462965480469578
y244,0.2992874814366413,-1.6749063456950744,0.29928748143664186,0.2992874814366418,0.2992874814366419,0.29928748143664163,0.22597576089220617,-0.193344625765055,0.1443932194306178,0.0014445839540996874,1.1179998483997813,-0.30379930742059225,-0.15573204625234238,-0.6584684947268344,8.985314637172472e-16,8.337050701632295e-16,7.989502996556291e-16,1.0015452557068438e-15,1.05414831578878e-15,9.349432527886268e-16,-5.551115123125783e-17,-2.231633552219449e-16,-1.742511170661922e-16,-7.997888892179948e-17,-5.07288625313759e-17,-9.638384729042086e-17,-2.0998352765576223e-16,-2.220446049250313e-16,-2.1582255241636848e-16,-7.964801465309604e-17,-6.991906852441549e-17,4.505980183555471e-17,-7.146240468068266e-18,-6.2127206365256124e-18,3.2760701628463746e-18,4.867496829857923e-17,7.13794600222294e-17,-5.1123827369901485e-18,3.654541897935067e-17,4.091745284008656e-17
y245,0.16926014183823815,0.024448623907123018,-0.9687843199426368,0.2307864765479815,0.16926014183823873,0.0680725649063996,-0.5808896155329827,-0.7558708669853231,1.6396473570410586,0.004069496381906346,1.0952085487739778,-0.28281624968191665,-0.06120335558726375,-0.7511889435047849,8.985314637172472e-16,8.337050701632295e-16,7.989502996556291e-16,1.0015452557068438e-15,1.05414831578878e-15,9.349432527886268e-16,-5.551115123125783e-17,-2.231633552219449e-16,-1.742511170661922e-16,-7.997888892179948e-17,-5.07288625313759e-17,-9.638384729042086e-17,-2.0998352765576223e-16,-2.220446049250313e-16,-2.1582255241636848e-16,-7.964801465309604e-17,-6.991906852441549e-17,4.505980183555471e-17,-7.146240468068266e-18,-6.2127206365256124e-18,3.2760701628463746e-18,4.867496829857923e-17,7.13794600222294e-17,-5.1123827369901485e-18,3.654541897935067e-17,4.091745284008656e-17
y246,0.19950426496064547,0.19950426496064558,0.199504264960646,0.19950426496064597,0.19950426496064605,0.19950426496064577,-0.47039549003424785,-0.5401071933169322,0.19950426496064577,-0.38602717137334064,0.5173650350835307,-0.532175719559947,0.5173650350835314,-0.5025543506071097,3.43419951404669e-16,2.7859355785065124e-16,2.4383878734305085e-16,4.464337433942655e-16,4.990368034762017e-16,3.7983174047604855e-16,5.551115123125783e-17,-1.1214105275942923e-16,-6.322881460367654e-17,3.104341354071617e-17,6.029343993113975e-17,1.4638455172094798e-17,-9.896122519324658e-17,-1.1102230246251565e-16,-1.0480024995385282e-16,3.137428780941962e-17,-6.991906852441549e-17,4.505980183555471e-17,-7.146240468068266e-18,-6.2127206365256124e-18,3.2760701628463746e-18,4.867496829857923e-17,7.13794600222294e-17,-5.1123827369901485e-18,3.654541897935067e-17,4.091745284008656e-17
y247,0.30891826116326504,0.3089182611632651,0.3089182611632651,0.3089182611632651,0.30891826116326515,0.308918261163265,-0.699104351397259,0.03083057903691805,0.5372974624111237,-1.7225332570303715,0.920507752124103,-1.950593040155969,0.9205077521241029,0.10957753590777342,6.978063920798776e-16,6.816420290244057e-16,6.595353364861955e-16,6.111951781278495e-16,6.44664066912593e-16,7.235845905370886e-16,-1.3216399290695992e-15,3.6891380392341788e-19,3.116451802323396e-17,1.4694091772354603e-17,-1.918294558095258e-17,-1.4018061822083046e-18,-5.87480653667564e-17,7.507168416324185e-16,3.520758939651241e-17,-6.334064514974694e-18,1.7857218768582177e-18,2.5325030033250553e-17,2.7586518482023316e-17,-3.0671514999947035e-17,3.289279490532241e-17,-2.832061562487992e-17,-5.756258223124142e-18,4.3380711088032654e-17,2.6930759137820476e-17,6.596079139304301e-17
y248,0.05068912386200981,1.6985791717450267,0.05068912386200932,-2.104092162641101,0.05068912386200923,0.050689123862009404,0.050689123862009466,0.050689123862008884,0.05068912386200941,0.05068912386200927,0.13769977013971949,0.06926346390147835,0.018435574948919148,-0.2253988089901155,1.4675347390737049e-16,1.6401321645065238e-16,2.2599006871743004e-16,-4.9234026891216986e-17,-2.5469989189793307e-17,1.4509168391516386e-16,-1.8366132882881378e-16,3.4151077089827213e-18,-1.4186206070879697e-17,-1.3189900680126114e-16,-1.91405852061604e-16,-3.8434478870909793e-17,2.5645430393443555e-18,5.009166610917583e-16,1.423642840631703e-17,-1.362501997644175e-16,5.0281720942849893e-17,-6.993557234289531e-17,2.4802019069604393e-17,4.3849803053150597e-17,3.336330048804735e-17,-1.3953257314164847e-17,-8.625450476835982e-19,3.7063643422959755e-17,1.446359520797212e-17,-3.9733179733301684e-17
y249,0.14627606830000808,1.343740068926922,0.14627606830000756,0.14627606830000758,0.1462760683000075,0.14627606830000775,0.14627606830000764,0.14627606830000706,0.1462760683000077,-2.5139486153269868,-0.4066764834210918,0.09283584148430524,0.6690339730300081,-0.3551933310932266,-3.941521326605761e-16,-3.40387303248805e-16,-3.0489478536820244e-16,-5.483245352812204e-16,-5.718978400660214e-16,-4.2578183615497367e-16,-4.488345075066921e-17,4.599993582962171e-17,1.0652439073941037e-17,-4.342279555607487e-17,-8.939332756706131e-17,-1.0575236324334813e-16,4.042967103834192e-17,5.009166610917583e-16,4.0659393881265335e-17,-8.253024640220592e-17,4.8976581820869334e-17,-8.637712847432108e-17,1.8863191872504036e-17,2.6347413542995795e-18,-2.919930927410113e-17,-5.57637810999664e-17,-3.370116276581607e-17,6.304683181805054e-18,-1.7613966751898335e-17,-7.46795742691779e-17
y250,0.1277941579428773,0.12779415794287707,0.12779415794287674,0.1277941579428768,0.12779415794287674,0.12779415794287693,0.12779415794287693,0.12779415794287646,0.127794157942877,-1.1501474214858933,-0.06659038133215105,0.70337439640861,-0.08221465422355523,-0.5545693608529048,-1.114235840069952e-16,-7.08318114560606e-17,1.30387344996588e-17,-1.9590415633105914e-16,-2.243581636179077e-16,-1.1898494169668372e-16,-5.876123855848367e-17,-1.717729944485305e-17,-8.086899518553718e-18,-6.712182644380938e-17,-1.2753927052657238e-16,-9.304874692708191e-17,4.3401137202808553e-17,4.5928329766831495e-16,2.456058917231653e-17,-9.014150545322115e-17,3.754949141229145e-17,-6.752042933404982e-17,3.6720722159632356e-17,1.7209698703033975e-17,-1.3196164543289963e-17,-4.218126056274891e-17,-4.217289960332201e-17,-1.7204674937823867e-17,1.2190156828537649e-17,-3.115312123839956e-17
y251,2.5152218758214767e-15,1.8905188669831103e-15,3.896584214965926e-16,7.248449946872751e-16,5.54575822306012e-17,1.0317032962374798e-15,-7.771561172376096e-16,-1.1731378126606775e-15,1.0561918118928528e-15,4.575469497387516e-16,1.3979240684303393,-2.3404772834892102,-0.45537085337145045,1.3979240684303373,1.3755718139870167e-15,1.5136518644371912e-15,1.5978531498984775e-15,8.283471193417451e-16,7.70988984794761e-16,1.3172461587102043e-15,-4.996003610813204e-16,1.8237917030388004e-16,2.232952419609295e-17,-3.3801311106901813e-16,-4.926757540340855e-16,-3.00903800386369e-16,2.2468282370732185e-16,1.942890293094024e-16,2.4874632634757935e-16,-4.663172045192932e-16,3.9102019152622158e-16,5.624297058568323e-18,3.467434596502056e-16,1.7699310647344069e-16,9.886576943698518e-17,-1.3294882126928759e-16,1.1451419427808617e-16,8.522819179627606e-17,1.247724305870271e-16,1.3291813556371777e-16
y252,0.6538443439747055,0.6538443439747039,1.3154921781411872,-0.8244318512877449,0.8527907018717296,0.919106154504074,0.6538443439746966,1.2506834176657835,-6.52073610029135,1.0455624674722104,0.2967705436333449,-1.0270929059507938,1.4105218141497955,-0.6801994518323444,4.2569767378554885e-16,8.259038144168941e-16,1.0931614871412489e-15,-8.389131238880929e-16,-1.4187515512253985e-15,-3.6381391346289503e-17,-6.143114701205175e-16,1.1293633036499033e-15,-2.5191604279402018e-17,-5.932851608053488e-16,-1.4527447149853003e-15,-2.0287900680357903e-16,1.0478584497366923e-15,8.972704605455482e-16,4.856107800724863e-16,-6.928836773200214e-16,1.148599229982432e-15,-6.097976686764462e-16,6.791649583589379e-16,-1.6507874844453525e-17,-3.094443066823553e-16,-2.3239633924455865e-16,-5.918748338901277e-16,4.527302595815232e-17,-1.9770207353605684e-16,-1.2950687749879559e-16
y253,0.03261612597421183,0.03261612597421156,0.03261612597421126,0.03261612597421137,0.03261612597421122,0.03261612597421145,-0.6988666142605764,0.4379376064668863,0.03261612597421143,0.03261612597421127,0.6917928573845168,-0.44947328795586783,-0.46839526634309236,0.22607569691445106,5.683369951307535e-16,6.145666152575117e-16,6.413721759641032e-16,4.625952814195758e-16,4.187799255636262e-16,5.312777989537944e-16,-2.114169044444427e-16,-1.201393352140319e-16,-1.441238204506973e-16,-1.8732513450661318e-16,-3.633178751639925e-16,-2.5509778474542684e-16,-1.4099395059867525e-16,-2.6439275605191036e-17,-1.477589266590897e-16,-1.995944405580928e-16,5.715507060638597e-17,-8.320028990545127e-17,1.3047510762885431e-17,2.2787055030595437e-17,3.8066908406837036e-18,-4.454339872752467e-17,-5.443564307175825e-17,1.6765065030176075e-17,-2.6932610684263618e-17,-7.151955561077566e-17
y254,-0.041224523543644316,-0.041224523543643796,-0.041224523543642706,-0.041224523543642914,-0.04122452354364247,-0.04122452354364327,0.6078245917242182,-0.27802840337507473,-0.04122452354364325,-0.041224523543642824,-0.6842699052784522,1.4962494132401902,0.025887524942244444,-0.83786703290399,-5.519422781842761e-16,-6.722136651734769e-16,-7.547840229720856e-16,-2.677681373764817e-16,-6.397490838891966e-17,-5.064812831594969e-16,4.440892098500626e-16,1.1120848003474692e-16,1.6667101950023356e-16,3.7586207355957487e-16,4.964935118610535e-16,2.8819889234797707e-16,4.7926191262824184e-17,5.551115123125783e-17,1.7899600637853037e-18,4.382994756335785e-16,-1.7570396022365247e-16,2.115708457995723e-16,-6.398309171338473e-17,4.163693929348294e-17,1.0101218188181826e-16,2.205335709525099e-16,1.6013513418353484e-16,1.2447786813282027e-17,5.217452013148279e-17,1.5986219325597507e-16
y255,-0.48881152799988686,-0.488811527999887,-0.8180800502671471,-0.0069187789678941125,0.06564006264448219,2.1541432814358377,0.6133290134682503,-0.05286741631397707,-0.4888115279998872,-0.48881152799988736,-0.10535763830755958,-0.04992869190531382,0.33732076163878333,-0.18203443142591008,1.7138205913824328e-16,2.409437092726541e-16,2.896429636681748e-16,6.612497143904822e-17,8.111387305736725e-17,1.8393444649508528e-16,3.838327609621753e-17,9.519065036497809e-17,9.789787883447444e-17,2.3521361211686985e-18,-6.35289008961151e-17,3.723264239376246e-17,1.3576503629763472e-16,1.1233860247295353e-16,1.5399877807101338e-16,-2.8585655976566345e-17,1.2768956792271426e-16,5.799273118153879e-17,1.0823294069980013e-16,7.941367752736556e-17,9.602510388749096e-17,6.600647610203583e-17,4.303188045094986e-17,1.0127462474753702e-16,1.0957182901444648e-16,7.583838096227103e-17
